1132553842585948160,"Unfassbar. Im Deutschland von 2019 können Juden keine #Kippa mehr tragen.\n\nAls 2015 die deutsch-nationale Willkommenskultur undifferenziert für alles arabische und islamische begann—inkl. auch linkem #Antisemitismus und Hass auf #Israel—befürchtete ich, dass das passiert. Wieder. https://t.co/ZdnJ3cEyzI"
1132378715969773570,"Der #DiEM25-Beirat (»Advisory Panel«;AP) hat 33 Mitglieder;mind. 3 von ihnen unterstützen die #antisemitisch|e #BDS-Kampagne: #KenLoach #NaomiKlein #SaskiaSassen. Schätze,wie viele insg zum #Israel-Boykott aufrufen→ https://t.co/PV9fHgtj2F / #GreenNewDeal  #EuropeanSpring #noBDS"
1132342452390715393,Verheerende Feuer in Israel - Israel Heute https://t.co/n2Yy9C3EsB
1131976308429393926,"Dämonisierung Israels.\n\nMit 96 zu 11 Stimmen hat die WHA am Mittwoch eine Resolution angenommen, in der Israel – als einzigem Staat der Welt – vorgeworfen wird, jemandes Gesundheit zu schädigen. https://t.co/TUDC2Wb2Tj"
1131726515052470273,#NowPlaying Joshua Israel Ft Clarkson Ikwunze - Yahweh @joshuaisraelPF || https://t.co/VaoTzeooL1 on https://t.co/X3UDaoNm0y
1131066923620491264,"https://t.co/kXorfzQn1A\n....und täglich grüßt das Murmeltier. Wer glaubt eigentlich den Amerikaner noch ein einziges Wort.\nAls nächstes wird behauptet, Assad wirft die Atombombe auf Israel oder die Tochter eines saudischen Botschafter berichtet von irgendwelchen Brutkästen..."
1130486564507803653,Der arabische Nachrichtensender Al Jazeera hat zwei Mitarbeiter wegen eines Beitrags über den #Holocaust und #Israel suspendiert. @AlJazeera #Antisemitism https://t.co/KQHXKPXYDG
1130071377699049472,"""In Israel selbst regt sich Protest gegen den bevorstehenden  Bundestagsbeschluss. In einem gemeinsamen Aufruf warnen mehr als 60  jüdische und israelische Wissenschaftler mit scharfen Worten davor, #BDS  mit Antisemitismus gleichzusetzen, ..""https://t.co/PG0RBqgbxK"
1129846641991802880,Na ja... Es ist keine Ballade. #Iceland 🤷🏾‍♀️\n#ESC2019 #esc #Israel #DareToDream #Eurovision
1129598226452164608,"@oliverdasgupta @DerSPIEGEL @SZ @falter_at https://t.co/xR8ItO0f24…\nNach Silbersteins Festnahme am 14. August in Israel \nund der darauffolgenden Auflösung seines Vertrages mit der SPÖ, tauchten wenig später erste SPÖ-Wahlkampfunterlagen aus seinem Umfeld in den Medien auf.\nSilberstein stand demnach noch unter VERTRAG❓😎 https://t.co/9hRk01UKOC"
1129496217204011008,"@BDSKampagne Kein Wunder, daß Apartheid Südafrika und Israel so gute Beziehungen hatten...babylonischer Talmud, Zohar, Kaballah...dagen liest sich die Sharia wie ein Kinderbuch..meine Mutter  kommt aus Ostpreußen und .mein Vater wurde 1942 in Palästina geboren (Al Teira) ..never forget NAKBA"
1129365186857582592,"@alsharq @n_roettgen @NielsAnnen @nouripour @schultchristoph Richtig so. BDS ist antisemitisch. Die Sympathie von SPON für BDS ist unfassbar geschmacklos, aber was will man von Hamas-Sympathisanten auch anderes erwarten? Und sich auf ein paar Ultralinke aus Israel berufen, ist an Schwachsinn nicht zu überbieten."
1128995126368460800,Politik hat nichts zu suchen in kulturellen Veranstaltungen. Aber was will man schon von Leuten ⁦@eurovisionde⁩ @EBU_HQ erwarten die das in @Israel abhalten 😂 wie die @UEFA die #Israel mitspielen lässt. Seit wann ist dort Europa? Also politisch!  https://t.co/sNr6qihSkc
1128770365914865664,"Es gibt über 20 arabische, über 50 islamische Staaten.\n\nIn fast keinem leben noch Juden und Christen, obwohl sie dort lange vor dem Islam lebten.\n\nIn keinem gibt es Menschenrechte, Demokratie, Freiheit.\n\nNur in #Israel.\n\nUnd Israel wird als ""rassistisch"" diffamiert. So unfassbar."
1128685106040909825,Iran wird das amerikanische und israelische Bündnis besiegen: Iran-Verteidigungsminister  #Iran #US #Israel #NoWarWithIran https://t.co/KlwCi7GWKl
1128580005242576896,"@katarinabarley Ihre Parteifreundin #Chebli wünschte in einem Tweet jüngst #Israel ""weder Mond noch Frieden"" (Zitat). Da bleibt nur Krieg, den sie wünscht. Am besten Sie fangen in den eigenen Reihen an!"
1128553790964158465,"@AhmadMansour__ heuchlerischer Schwätzer, der den Krieg gegen Israel in den VN mitträgt."
1128525728667066368,"Als bedürfe ein hochaggressives Regime wie das in Teheran, das seit Jahrzehnten Demos unter dem Motto „Tod Amerika!“ und „Tod Israel!“ organisiert, amerikanischen Säbelrasselns, um auf antiwestliche Touren zu kommen. Ehrlich, diese Pfeifen gehen mir sowas von auf die Nerven."
1128522012610191360,"Sohn von Israels Premier #Netanjahu zu Außenminister #Maas (SPD):\n\n „Es wäre schön, wenn Sie mal aufhören würden, sich in unsere internen Angelegenheiten einzumischen &amp; hunderte linksradikale NGO's in #Israel zu finanzieren, die unsere Zerstörung wollen.""\n\nhttps://t.co/VCkSZ0zNFW"
1128213007815905282,"Das Leben ist wie eine Pusteblume, wenn die Zeit gekommen ist, muss jeder für sich alleine fliegen!\n#Israel #Israeli #Israele #celebration #NeuesProfilfoto https://t.co/MSZMgTCMC9"
1127989639556599808,Mit den Raketen aus Gaza soll der Eurovision Song Contest verhindert werden - die Opfer Unbeteiligter werden sonder Hamas bewußt und billigend in Kauf genommen.    https://t.co/W9hTERAXNp
1127974989574156294,"Linke Parteien sind falsche Freunde Israels, denn sie fördern Kräfte, die nationale #Souveränität unterminieren und Identität eines Staates auflösen wollen. #AfD hingegen steht für Identität &amp; Souveränität und ist somit wahrer Freund des Staates #Israel.\nhttps://t.co/JhAgOaNdpE"
1127683281070305281,@AndreaNahlesSPD Frieden und Sicherheit? Iranische Revolutionsgarden tummeln sich in Syrien und bedrohen Israel. Du meinst wohl Geschäfte.
1127613755267981313,Warum Israels Botschafter Jeremy Issacharoff auf Gespräche und Treffen mit der AfD verzichtet. #AFD #Israel @JIssacharoff @IsraelinGermany #AfNee\nhttps://t.co/Khh074BWdN
1127493863134965760,Nirgends wird im Vorfeld von Wahlen so unverschämt gelogen wie bei der \n\n#WELT\n\nEinzig AfD und FdP stimmten pro Israel im Bundestag.\n\nEinzig AfD setzt sich für Jerusalem als Hauptstadt.\n\nDie SPD hofiert Israelfeinde wie Iran und Hamas.\n\nhttps://t.co/VY6o2vvoC5
1127489288466309120,"Äußerungen der #AfD-Führung sind laut Israels Botschafter in Deutschland ""hochgradig beleidigend für Juden"". https://t.co/XGjaswdNTc"
1127306779937972224,"In Warschau organisiert die extreme Rechte heute einen antisemitischen Aufmarsch:  # Stop 447-Marsch\nGegen vermeintlich drohende jüdische Entschädigungsforderungen gegenüber Polen.\nDer Marsch richtet sich zugleich gegen die PiS-Regierung, die angeblich vor Israel &amp; USA einknickt https://t.co/0pIgr9l81d"
1127288620044423168,"@dawa_zangpo @UweNess @VVNkrefeld @KritzelJo @Alfred996 Wieviel israelisches Territorium haben die arabischen Staaten besetzt und wieviel arabisches Territorium hat Israel besetzt?\n\nUnd nein, es gibt kein Recht auf Sicherheitspuffer zu Lasten anderer."
1127269064567664644,"Unerträglich! Allein „Israel“ zu rufen, führt zum antisemitischen Angriff. https://t.co/R9gpglP2Rw"
1126843037009813504,"Ausschnitt aus Rede von Dr. Alexander Wolf, weshalb unser , zur Schaffung einer Städtepartnerschaft mit einer israelischen Hafenstadt, sinnvoll für Hamburg ist.\n\nhttps://t.co/Nd1yd3gTub\n\n#AfD #HHBUE #HHBUE2020 #JAfD #Israel  @inJAfD @BenWeinthal @Achgut_com https://t.co/QNmx33a0pl"
1126673580824104961,Werbung\nNach araber europa\nIch brauche Rechtshilfe bei Beschwerden gegen jüdische Gemeinden in der Schweiz Israel\nDiese Gemeinschaften Basis Mossad Logistik Israeli\n  Richter Schweiz voreingenommen zu und Hass Palästina.\n\nترجم التغريدة https://t.co/g8TPTLfxEM
1126460052745981952,"@Antje11672809 A) Abschreckung funktioniert nur bei MAD.\nDie ist nicht gegeben.\nIsrael kann keinen Atomschlag verkraften - der Iran schon.\n\nB) Nukes bedeuten, dass Kriege konventionell ausgefochten werden. Siehe Vietnam, Korea, Falklands. \n\nC) Soll also jeder Nachbar Irans Nukes haben?"
1126343528479711233,"Die Deutsch-Israelische Gesellschaft fordert Berliner Bezirke auf, Solidarität mit ihren Partnerstädten in Israel zu zeigen, die von Gaza aus beschossen werden. Die bisherige Bilanz ist dürftig. \n\nhttps://t.co/7y5m2jp1oE"
1125807506247254016,"🕯️_Gerade ertönen in ganz #Israel die Sirenen in Gedenken an die gefallenen Soldaten und Opfer des Terrorismus. Am heutigen #YomHaZikaron gedenkt Israel der 26.891 Menschen, die Opfer von Krieg und Terrorismus geworden sind. Möge ihre Erinnerung ein Segen sein - יהי זכרם ברוך https://t.co/R44pVy283h"
1125750278605737985,"Die leitende Beraterin des US-Präsidenten wollte gegen die demokratische Kongressabgeordnete Ilhan #Omar, die die Palästinenser während der jüngsten Konfrontation mit #Israel verteidigt hatte, Stimmung machen – mit #FakeNews\nhttps://t.co/tjq8uw6Vv8"
1125452899813855233,#Israel hat derzeit gut 9 Millionen Einwohner - mehr als 11mal so viele wie bei der Gründung. Knapp 3 von 4 sind Juden.  https://t.co/JWSlhdf8KS
1125327912469770241,"Unsere Reporterin Esther Göbel aktualisiert ihre Einführung in den Nahost-Konflikt (€): https://t.co/0MEb32b0Ea\n\nHabt ihr Fragen, die sie aufgreifen soll?"
1125237141364195328,Hätte ne verrückte Idee für Israel - da es jeder jedem schonmal abgenommen hat und alle sagen sie waren zuerst da: wohnt doch unabhängig von Religion und Abstammung alle zusammen dort ohne euch die Köpfe einzuschlagen. Mit weltlichen Gesetzen
1125119806594801670,Die kaltschnäuzige Äquidistanz Deutschlands zu den Angriffen auf Israel ist eine Form von Antisemitismus: https://t.co/vavcRXLUcj https://t.co/LdnEyzK6ZZ
1125089829010706433,Gefährliche Eskalation am Gazastreifen https://t.co/fZPkA9W8Or #Israel #Gaza
1125051407625859072,"Wir verurteilen den massiven Raketenbeschuss aus #Gaza nach #Israel scharf. Angriffe auf Zivilisten sind durch nichts zu rechtfertigen. Israel hat das Recht, sich zu verteidigen und seine Bevölkerung zu schützen."
1125013056696791040,"Erste Bilder aus dem Pressezentrum in Tel Aviv. @ Tel Aviv, Israel — in Tel Aviv, Israel https://t.co/7mudKnsXoR"
1124920510641582080,"🔊 So fühlt sich der Raketenbeschuss für die Menschen in #Israel an! Diese Familie war im Auto unterwegs, als eine Rakete in ihrer Nähe einschlug. Millionen Israelis sind seit heute Morgen unter Beschuss von Raketen aus #Gaza - mehr als 200 bislang!\n\nhttps://t.co/6kgmfXpErT"
1124727219492917248,Bald wird es in den deutschen Medien Nachrichten heissen: #Israel greift #Gaza-Streifen an:\nhttps://t.co/WKHfnNnRbM
1124699929631391744,Hamas feuert wieder auf Israel @BILD https://t.co/eyYVRVP7UA
1124656300586078208,"Südisrael steht unter Terroralarm. Seit heute Morgen wurden mehr als 150 #Raketen aus dem #Gazastreifen auf Israels Städte und Dörfer abgefeuert.    #Israel wird entsprechend reagieren und seine Bürger gegen diese Aggression verteidigen, so der Sprecher des @IsraelMFA https://t.co/2SqbFy5orl"
1124639711996329985,"Die Medien schreiben ""Israel bombardiert den Gaza Streifen""\n\nKeiner schreibt im Titel ""Israel wehrt sich gegen Raketen aus dem Gaza Streifen""\n\nWeil man damit bestimmte Gefühle &amp; Reaktionen hervorrufen will: Israel ist immer der Aggressor, selbst wenn es sich nur verteidigt."
1124433274045071360,#HolocaustGedenktag in #Israel. Im ganzen Land heulten zwei Minuten lang die Sirenen - das öffentliche Leben stand einen Moment lang still. https://t.co/VOnZWOp32d
1123698166971473924,Heute Abend beginnt in #Israel »#YomHaShoah«\n\nWir erinnern an die 6.000.000 von den #Nazis und ihren Helfern ermordeten #Juden #Europa's. Vor allem in #Deutschland erwacht derzeit erneut ein facettenreicher #Antisemitismus. Wehret den Anfängen!\n\n#WeRemember #HolocaustRemembrance https://t.co/xnD9iW5KTC
1123268549571686401,"...Das System wird absichtlich durch Sündhaftigkeit, Egoismus gebrochen, so dass die Völker der Welt das Volk Israel zu seiner Mission verpflichten werden."
1123145115458056197,"#Staatsräson? Hat das neuerliche iranische Versprechen, #Israel von der ‚globalen politischen Landkarte‘ zu tilgen, irgendeine Konsequenz von unserer Seite? Einbestellung des Botschafters @AuswaertigesAmt? Einstufung der Revolutionsgarden @BMI_Bund? oder weiter business as usual? https://t.co/u3HWKchW07"
1122716531639685120,"@freitweeter @OsmanliTokati23 @HalilErtem67 @jreichelt @spdbt Antisemitismus-Keule nehmen, gut einfetten und rektal einführen😉\n Sie funktioniert nicht mehr, seit JEDER die Verbrechen ihrer Herrchen in Tel Aviv ungefiltert sehen kann...😉\n#Terrorstaat Israel\n\nhttps://t.co/B1bpwHo6Ua"
1122443790558670848,"@ulfposh @welt junge juden haben eine backup-lösung und können nach israel gehen.\nwohin können homosexuelle gehen?\nwohin können frauen gehen und wohin gehen die ungläubigen, wenn es erst einmal eng wird."
1121303848017068033,"Fast jeder Zweite glaubt an Verschwörungen, mehr als die Hälfte meint, es gebe ein #Meinungsdiktat, jeder Vierte glaubt, Medien und Politik stecken unter einer Decke. #Israel-bezogenen #Antisemitismus vertreten 24%. #mittestudie https://t.co/16zgd4MvRO"
1121159671031709696,"@SatireUNfreiesD ""Wenn ich sage, ich bin stolz Dt. zu sein oder Dt. den Dt., das ist massiv ausgrenzend.  Das ist vor allen Dingen: Massiv schlägt das um in Fremdenfeindlichkeit.""\n\nIn USA, Israel, Russland, Türkei, China, JP oä. würde man nach solchen heimatfeindl. Aussagen (polit.) gekreuzigt."
1120392194660212741,"@UenalMehmet71 @LMirako @SawsanChebli @ekrem_imamoglu Zum Letzten: dann gehen wir als schwule Juden auf den CSD. Küssen incl. Dürfte kein Problem sein.\nZum Ersten: natürlich ist der Islam judenfeindlich. Und ja, rund um Israel tobt ein Meer aus Judenhass. Eine Stunde wehrlos und die Juden wären alle  tot."
1119861333212659712,"In und vor der Knesset in Jerusalem nix los in diesen Tagen um #Pessach. Günstige Gelegenheit mal von der leeren Straße aus einen guten Bildausschnitt für unseren Hintergrundbericht zur Wahl-Nachlese in #Israel zu drehen, für BR-Rundschau @BR24. @BR_Presse https://t.co/Id1VXZWCHJ"
1118995506632495104,"„Hosianna! Gelobt sei, der da kommt in dem Namen des Herrn, der König von Israel!“ - Joh 12,13 #palmsonntag #palmsunday #katholisch #rom #popefrancis #papstfranziskus #rome https://t.co/fxP8w8INUq https://t.co/jvD09aPp8A"
1117383375373967362,Kein anderes Land wird von #SawsanChebli derart in den Fokus und in die Kritik genommen. Diese geradezu manische Fixierung auf #Israel durch eine deutsche Amtsträgerin der #SPD stößt so übel auf wie die Grammatik in diesem Fall.. https://t.co/2pmDSn0q1B
1117133985384157188,"@DominikKorthaus @yannickjo91 @georgrestle Es gab kein Grund, die Juden nach Israel zu ziehen, deren Geschäfte liefen sehr gut, sie waren sehr zufrieden wo sie gelebt haben, würden niemals in der Wüste wohnen wo jetzt wohnen denn Berlin, München ist schöner als Tel Aviv, also musste ein Plan her,sie nach Israel zu holen"
1117039269128867840,Israel nach der Wahl: Die Zweistaatenlösung vor dem Aus https://t.co/5eCiHHofsg via @SPIEGELONLINE Sehr lesenswert - vor allem bitte auf Barghoutis zwei Alternativen achten.
1116575956410306562,"Mond-Sonde zerschellt: Nach dem Absturz hofft Israel auf den ""Apollo-Effekt"" https://t.co/ANKY2BOgC8 https://t.co/LOO2BSz9Yl"
1116429788028207105,"#Israel ist das siebte Land der Welt, dem es gelungen ist, in die Umlaufbahn des Mondes zu gelangen. Landen konnte die israelische Raumsonde jedoch nicht - der wichtigste Motor fiel aus. https://t.co/syprUBiJeW"
1116028294267375617,"Erst feierte er sich noch als Sieger, nun hat Netanjahus Herausforderer Benny Gantz eingesehen, dass er die Parlamentswahl in Israel verloren hat. Nun beginnen die Koalitionsgespräche. https://t.co/6RZUiX6Agl"
1115892049981661184,Ich gratuliere Ministerpräsident @Netanjahu_ zum Wahlerfolg. Das zeigt: 1. Rechte Parteien sind bei Wahlen erfolgreicher als vorher in den Umfragen. 2. Rechte Politik ist mehrheitsfähig – in #Israel und bald auch in Deutschland und der EU. https://t.co/TnP2kipVod
1115703979793580032,Prognose zu Israel-Wahl: Gantz-Bündnis gleichauf mit Netanjahus Likud - https://t.co/w6cDxocOFq https://t.co/A48yWEMkZf
1115335779818057735,@woerteraufreise @RomanTipps Der Junge muss an die frische Luft.\nBesonders am Beginn der Lektüre die Szenerie  in Israel.\nIch fühle das Besondere
1115130770996248578,"Israel hat angekündigt, während der Parlamentswahl sämtliche Übergänge zum Gazastreifen und zum Westjordanland zu schließen. https://t.co/ljlx5Nw3Yh"
1115025264398995456,"@AxelGehring1 Was ist denn ein ""rationaler Zugang zu Israel""?"
1115009023601008647,"Die Frage aller Fragen: Wenn den die IS eine islamische Terrororganisation ist, die jeden Mann, Frau, Kind, Schiiten, Sunniten, Muslime, Christen tötet... und wenn den die größten Antisemiten die Moslems sind, warum ist niemals Israel, USA oder Juden das Ziel gewesen? Denk nach! https://t.co/HHnv0s65zn"
1114993705092620288,Trump spricht zu jüdischen Republikanern von »eurem Premierminister« (Netanyahu). Er kennt den Unterschied zwischen amerikanischen Juden und Israelis nicht. Man könnte auch sagen: Er schließt Juden aus der amerikanischen Nation aus und unterstellt ihnen mehr Loyalität zu Israel. https://t.co/vc4bVVvLvs
1114631637143310336,"@yrlaNor @uedio Mich dünkt, es wäre vielleicht eine gute Idee, die letzten Tweets in Frau Büüskers Timeline zu durchforsten. Moment...\n\nIsrael? Bier? Wäre ich im Leben nicht drauf gekommen."
1113813523388407808,Unser Hessisch-Israelischer Partnerschafts-Accelerator HIPA ist übrigens diese Woche in Israel gestartet. Im Bild: die Initiatorin Haya Shulman bei der Eröffnung. \nMehr Infos über HIPA --&gt; https://t.co/BS3Sf3rOmT\n#cyber #security #talents # https://t.co/OE7pkIDiLP
1113560190945759232,"Das erste Mal haben Drohungen, Todesdrohungen, gegen nicht-orthodoxe Bewegungen wie @womenofthewall Folgen. Die Drohungen nähmen inzwischen gefährliche Dimensionen an. \n\nhttps://t.co/tdPmYAJo0q"
1113180523881533440,"Ich kann unsere Frauenrechtlerinen, Feministinnen und Menschenrechtsaktivisten nicht hören! @ManuelaSchwesig @GoeringEckardt @RenateKuenast @anked #Westjordanland #Besatzung #Israel #Palästina    https://t.co/CrBHYgL6qd"
1113010463409831936,"""Studien"" wie die von Lamya Kaddor, BPB und Ministerium für Migration und Flüchtlinge, haben nur einen Zweck:\n\n#Antisemitismus relativieren.\n\nSie bedienen bewusst das Opfer-Narrativ des #Islamismus.\n\nSie geben die Schuld anderen (Westen/USA/Israel/Juden) und bestärken Islamisten. https://t.co/HveN72mKAo"
1112305818538512384,"Deutschland hat auch genug nicht-voreingenommene Journalisten, die genau das selbe von der Nahost-Berichterstattung erwarten wie ich:\nEine simple Wiedergabe der Geschehnisse! Ohne Verzerrungen &amp; ohne Täter-Opfer, bzw. Ursache-Wirkung Verdrehung.\n\nhttps://t.co/1iYhChWuJP"
1112245859754954752,"Diese beiden 8-jährigen palästinensischen Jungen wurden heute mit Messern bewaffnet aus #Gaza Richtung #Israel geschickt, um eine Reaktion der israelischen Soldaten zu provozieren. Die Soldaten nahmen ihnen die Messer ab, gaben ihnen zu trinken und brachten sie sicher zurück. https://t.co/8o2QWN976B"
1112003271089160192,"Als mutige Menschen in #Gaza gegen die brutale Diktatur der arabisch-islamistischen #Hamas protestierten, berichteten deutsche Medien kaum.\n\nJetzt, da die Hamas bewaffnet zur Vernichtung von #Israel stürmt, senden deutsche Medien ausgiebig: einseitig für die Angreifer, die Hamas."
1111959093651099650,"@DLFNachrichten Israel hat auch die Vorbereitungen dokumentiert, wie die Islamisten Bomben und Brandsätze bauen.\n\nAußerdem hat Israel wiederholt gebeten, nicht den Zaun, der Israel schützt, anzugreifen.\n\n""Israel fürchtet Angriffe""\n\n""Bitte von Israel: Schutzzaun nicht angreifen""\n\nWieso nicht das?"
1111006022829776898,"Hamas-Raketen ""made in Teheran"" auf Israel - deutsche Geschäfte mit Iran laufen gut. Die Doppelmoral des Heike Maas. https://t.co/xU3hWot2pl"
1110598862526390272,Deutsche Justiz ermittelt wegen U-Boot-Verkauf an Israel: https://t.co/sGmqnka027 via @de_sputnik
1110594704733847554,"Heute um 23.00 Uhr in „der tag“ spricht Moderator Michael Kolz über die #EU-#Urheberrechtsreform, über die Beziehungen zwischen der #EU und #China und über die derzeitige Lage in #Israel und #Gaza. https://t.co/w2WUsUEFLT https://t.co/kPqnnVo7t4"
1110526760754515968,"Gestern wurden Dutzende Raketen auf #Israel abgefeuert. Mütter an der Grenze zu #Gaza haben bei Alarm 15 Sekunden, um ihren Kindern das Leben zu retten. Sie fragen sich, welches Kind sie zuerst in Sicherheit bringen sollen. Wie sieht ihr Alltag aus?\n\n👉https://t.co/iMri7iK6FV https://t.co/Fo6MzkzFmZ"
1110207375317917697,"US-Präsident Donald #Trump ist nicht so dumm, wie seine Kritiker und Gegner meinen. Seine Iran-, Golan- und #Jerusalem -Entscheidung ist alles andere als unsinnig oder strategielos. #Israel #USA @BILD https://t.co/ZRTMX9UqAg"
1109927902953590786,"Gratulation Israel und Andreas Herzog.  Er hat bewiesen, wie man aus eher durchschnittlichen Einzelspielern eine sehr gute Mannschaft formt. Das geht, wie man gesehen hat, auch umgekehrt.... #ISRAUT"
1109868206309732358,Braucht Israel nicht auch noch einen österreichischen Sport-Kommentator? Wir hätten einen zu verschenken! #Polzer #ISRAUT #OEFB
1109019079644512256,"In Saudi-Arabien wird gerade drei Frauenrechtlerinnen der Prozess gemacht, weil sie auf die erbärmliche Lage von Frauen in ihrem Land hingewiesen haben. Aber die UNO sieht die Menschenrechtslage so: Resolutionen gegen Saudi-Arabien: 0, gegen Israel: 5. What a joke. https://t.co/bNIgLIp1jv"
1108249742729977856,"„SPD steht zu Israel“. Gabriel quatscht von Apartheid, Nahles sieht die Fatah als Partner, Maas kuschelt mit den Mullahs und die SPD stimmt im Bundestag gegen eine Änderung des antiisraelischen Abstimmungsverhaltens bei den UN.\n\nWer solche Freunde hat, braucht keine Feinde mehr. https://t.co/CN4swzpIpa"
1107403840146542595,"Das ist eigentlich das Wesentliche und hätte in den Teaser gwhört, @Tagesspiegel\n\n#Israel-s Generalstaatsanwalt Avichai #Mandelblit hatte #BenAri zuvor ""Aufruf zum Rassismus"" vorgeworfen. https://t.co/ViJ6ZbBlmr"
1107350153596469255,"Umso verwerflicher erscheint nun das Abstimmungsverhalten im Bundestag, dessen Mehrheit partout nicht Israel bei der Uno beistehen will. Nicht wahr, @RegSprecher? https://t.co/exDK5HjBoZ"
1107305573983367169,"Um es mal klarzustellen:\n\nMan ist noch lange kein #Antisemit, nur weil man etwas gegen den korruptionsverdächtigten #Netanjahu und seine regierende Siedler-Truppe dort hat ...\n\n#Israel #CDU #CSU #SPD #FDP #Linke #Grüne #AfD"
1107036425458016256,"Woher kommen Sie?\n- „Aus Deutschland""\n- „Woher genau?""\n - „Berlin""\n- „Nein, ich meine genau?“\n- „Moabit“ \n- „Schon klar, ich meine die Wurzeln“\n- „Vater Dorf bei Safed, Mutter Dorf bei Haifa.“\n- „Also Israel?“\n- „Meine Eltern sind Palästinenser“\n#vonhier"
1107002011021725697,"Ist der “Arabische Frühling” im Gazastreifen angekommen?\nSeit Tagen gehen Uniformierte der HAMAS mit sehr harter Hand gegen Demonstranten im Gazastreifen vor, die mittlerweile verstanden haben, dass HAMAS, und NICHT Israel, für ihre miserablen Lebensumstände verantwortlich ist."
1106894992021303296,"(Malte Dahlgrün) SPD, Linke und Union stimmten mit überwältigender Mehrheit gegen einen FDP-Antrag, der das skandalöse UN-Abstimmungsverhalten im Bezug auf #Israel thematisierte. Nur die #AfD war dafür. Und jetzt raten Sie mal, wie darüber berichtet wurde. https://t.co/7vJ0Fzryew"
1106822282595495936,Während Christchurch-False Flag: Israel bombt hunderte Muslime in den Tod – Presse schweigt -  https://t.co/2p7AoTFQmk Christchurch...
1106509343111999488,Gazastreifen: Israel übt Vergeltung nach Raketenbeschuss https://t.co/kWuJTdYMmh
1106448765332934657,"Unfassbar. Der Antrag der FDP, dass Deutschland die Demokratie #Israel gegen die ständigen, einseitigen und falschen UNO-Resolutionen unterstützen soll, wurde im #Bundestag gerade ABGELEHNT. 409 Nein. 155 Ja. 63 Enth. Wer wie handelte, wird nicht vergessen werden. #Antisemitismus"
1106304377294389248,"Während wir im #Bundestag fordern, dass #Deutschland #Israel bei der #UNO unterstützen soll und von @cducsubt &amp; @spdbt nur Relativierungsversuche hören, gehen  #Raketen auf #TelAviv nieder. Ich wünsche den Menschen vor Ort viel Kraft! https://t.co/ZJtDzBvrm7"
1106290113808617472,Erschreckende Einsichten in eine schwierige innen- und außenpolitische Situation. Danke. https://t.co/KUFuXeGz30
1106213903955046400,"Muslimischer Rapper auf Konzert für #Vielfalt in Norwegen:\n\n""Sch*** Juden!""\n\nBehörden dazu: ""Kein Problem. Kein Hass. Ist nur Kritik an #Israel.""\n\nAls Araber in Wuppertal die jüdische Synagoge anzünden, urteilte die deutsche Justiz ebenso: ""Ist nur Israelkritik.""\n\n#Antisemitismus"
1106139084060311552,Keine Anti-Israel-Allianz in der #UNO zulassen und das Existenzrecht #Israel-s verteidigen. Dazu der Gastbeitrag von @theliberalfrank und mir in der @NZZ passend zur heutigen Plenardebatte im #Bundestag. @fdpbt https://t.co/tpZWbMT7o6
1105809008957509632,@Asproeh @StSchilling75 @AminSharaf @EggMarkus @leuthold_hans @HolgerAbendrot1 @skorbiene @SophieLongw @JessiKoester83 @dunjahayali @eva_leisner @Kocklzy @AndreaSchlegel3 @vox_rindvieh @Anne_Zielisch Wir sind uns aber schon einig das gleiches Recht für alle gilt?\nAlso auch für die vertriebenen und enteigneten Juden?\nhttps://t.co/fekqvlfuAh
1105755658513584128,"Dabarkads in Tel Aviv, Israel #MaineMendoza (c) allanklownz https://t.co/Sd7nP5BWU0"
1105182038808817665,#Holocaust-Überlebende haben von Deutschen schreckliches Leid erfahren. Handwerker aus #Sachsen leisten nun einen kleinen Beitrag zur Annäherung: Sie renovieren in #Israel gratis die Wohnungen von Zeitzeugen https://t.co/jzrLUjkwMt
1104111648149815297,Sanktionen gg Israel!\n \nJetzt!
1104026502063112192,@SPIEGEL_Politik Es gibt keine israelischen Angehörigen von Juden. sag nicht vergeblich das terroristische Israel
1102679378482380800,"Die USA schließen ihr Konsulat in Jerusalem. Es war vor allem eine Anlaufstelle für Palästinenser - die sind über den Schritt empört, berichtet @foederlschmid. https://t.co/vKRs7gJ3Mq"
1102318028115595265,"@theblogcat Wunderbar,  wunderschön jetzt wissen wir alle das Israel Verbrechen begeht .\nHALLOOOOOOO UN was unternehmen sie dagegen.\nWarum gibt es keine Sanktionen sonst seid ihr auch nicht so zimperlich."
1101566524601573378,TERROSTADT Israel https://t.co/HADIEUNmQO
1100754220255535106,"Schülerinnen und Schüler der Ernst-Reuter-Schule, der Helmholtzschule und der Liebigschule in Frankfurt haben heute ihre Projekte zum Thema ""Israel heute - mit Frankfurter Augen gesehen"" präsentiert. https://t.co/81HDpEBRRz"
1100682689366102021,"Derselbe Waqf, der Gewalt schreit, wenn Israel eine morsche Brücke auf dem Tempelberg ersetzt, hat dort eine weitere Moschee eröffnet. Juden haben keinen Zutritt. Sie schaffen eigene Fakten und bestreiten historische Fakten."
1099788873771700225,@realkonstafrank @ufmuc @SeyranAtes @JanKosamm @btselem @jvplive @IfNotNowOrg @BtSIsrael @machsomwatch @SamidounPP @peacenowisrael @972mag Falls Sie mal was anderes zu Israel lesen wollen :\n\nhttps://t.co/jvqAKRgHtY
